"Id","Predicted"
5895,1.0633864051523556E-4
7122,0.999999987405255
6173,0.002104311860403496
6142,4.7193951324686623E-7
5358,0.020550682365665818
6095,1.3699134431610638E-5
6878,0.08106593531155615
6554,1.0057249886374908E-4
6793,0.015101011865926162
7286,0.03121663253264495
6076,0.040926925319938245
5134,3.853843819530134E-4
5419,0.5262799018713449
6255,0.4114036866792604
5656,0.29209638802056936
6934,4.900349560021944E-6
6028,0.007826963309767954
6490,0.03450965548685481
6415,1.6241780059145228E-4
7087,0.008383425222391994
5420,0.0023502792307893428
5977,0.03974428914978401
6824,1.0
5207,0.0038994431215676473
7115,1.4296271323432919E-6
7250,0.22646059017287345
6010,2.9406575072821184E-4
6088,0.5345268056690995
5682,0.18862650275646442
7201,0.15275885137554712
6938,0.08571126087494962
6875,0.09014709099904306
5953,0.38335836725684824
5942,1.3550863896760745E-5
5382,1.7289900077877007E-4
6377,0.011912498241138936
5931,0.3007977105989945
5992,0.01218868245502791
5790,0.17963185341479437
6753,0.48229904007805646
6562,0.024441657665891237
7046,1.2110034127932323E-5
5868,7.660353464888914E-7
5784,0.25256400771555787
5878,0.05265653820286453
5110,1.4436736073264456E-7
5210,0.02818231890268541
7230,1.728172271953099E-9
5005,0.019306520609557065
6871,1.2140886635281234E-4
5363,0.9999999999994257
7253,0.008869608904504056
6055,0.39651135767015944
5072,0.6093616158075401
6913,0.010929712443087491
6386,0.5413220544834036
5634,3.420762144571432E-4
5758,0.5711990714586739
6819,0.9321113083623487
7088,0.005622243440402963
5039,5.593372431889065E-10
5532,0.03157128479345328
6037,0.00629736111492607
6322,0.06030563786221732
6887,1.0598481416390637E-4
6660,0.009828666325409685
5451,0.03138896954814496
6014,9.131709222121032E-8
5556,0.009216440106195822
6346,0.24066700429822074
5850,0.014406240414085891
5940,0.0010006699255835638
7119,0.09287611014124852
5253,0.16849016552657659
6851,0.9999883457690117
6695,6.734439933819836E-6
6908,1.2876813471063286E-7
7255,0.0031917384432701423
5674,1.0652277811495914E-5
6278,5.3278433922665513E-5
5486,0.7265918272313695
5174,2.693937288609227E-4
6621,4.5900205658533366E-7
6313,2.849667180682136E-5
6435,0.43605538352381246
6970,3.065140408731182E-5
6310,0.06310710605536718
5932,0.21866998361285384
6877,1.2757060677826004E-6
6763,0.0031483403895755657
7085,0.09432397177960805
