"Id","Predicted"
6173,0.11456306720892807
5889,0.37137094253082703
6705,0.5176739160935423
5036,0.39863365757254643
7115,0.041608407090265996
6605,0.29519264186090277
6095,0.20101385382806217
6075,0.411728518762859
7049,0.18451992096115624
7250,0.661065808383083
6875,0.5247628224980977
5773,0.8538244847065242
5365,0.31613212592388235
5358,0.3244905064334608
5674,0.08826581981201922
5042,0.18553620232118814
5589,0.3331282772238655
5384,0.09400140961853491
5878,0.11834170566860079
6655,0.3530557740025055
6926,0.054718604200994156
5520,0.0702364663457233
5956,0.29355165238195985
5140,0.30221122893728297
6346,0.42314827170583996
6913,0.2586412156632406
6014,0.04826291490678176
5117,0.23685805407692204
5419,0.5436787465720084
5719,0.48348703186806186
6377,0.08228617405630291
6763,0.2705979959828861
5332,0.19468653625670707
6562,0.335025376886966
6962,0.1734545350975371
5343,0.08604692039834484
5823,0.15239057474927042
6450,0.23864853478334008
5501,0.11285654167141601
5556,0.2538714395887969
6766,0.20837577035929775
6338,0.3280333357868819
6821,0.10633371344600158
6310,0.16372497085195137
5760,0.16807058856848148
5491,0.08725099145563688
6468,0.22565143495806386
7129,0.24120075101603078
7277,0.09659088219000372
7264,0.21282913242988993
6234,0.04460299995071502
7172,0.12045037193275929
6791,0.09443622667351481
7051,0.06243722515063978
7037,0.25999711007053866
7181,0.310623998465893
5782,0.44197895775529805
6948,0.6584888239143651
5644,0.17369561032200448
6168,0.06090696887907916
5334,0.30956095519554233
5930,0.3586268018660269
5210,0.3429845651943825
5428,0.30688398487887797
6059,0.43303366613777217
6569,0.4395388265204337
5110,0.07528868388216146
5681,0.1133195692222008
5698,0.309291702922315
6037,0.0035189947734776262
7139,0.040291093181458626
5976,0.36693475446177715
6113,0.13526805272944029
5046,0.04717317953546767
5942,0.21720355118517645
6959,0.3338299869969252
7147,0.32069628335049
5086,0.24875967175680544
5447,0.1760625252493125
5377,0.25456222986803484
5158,0.14839419236152132
7085,0.5691373395766326
6612,0.09989748677248678
6490,0.2439736095091007
6758,0.06125056048784863
5015,0.24382623752785476
5346,0.2934348021229953
6727,0.41273313885307905
5147,0.16298316916543518
6386,0.2502387458118132
6824,0.6675262876370278
7122,0.3340249681748813
7067,0.3970895924687917
6621,0.04076456256921373
6435,0.4122248696601809
6695,0.09623955314837666
5389,0.47522353365337733
6872,0.2424631535415887
7286,0.21320970861371746
5992,0.21748064525546
6196,0.644107961536489
6278,0.2883538636000908
6052,0.1403338197853888
5354,0.18281753304992304
5830,0.07133013697229262
5265,0.3965561980997311
6790,0.042502158365573
5895,0.19629217459524423
6207,0.2950862742817984
5172,0.11690266234383367
6665,0.16634180503778703
6908,0.0952653151428858
6541,0.11928429742256848
6942,0.04814464110860267
6688,0.16678395300385562
6923,0.40114555424497156
5368,0.41438226922081695
5041,0.186379046501448
6104,0.4946769572236268
6643,0.1536984442885855
6083,0.25218364152788053
6819,0.2542398746953345
5293,0.18108462015605695
5718,0.07606505078320769
5758,0.6202634891824695
5360,0.040052701499291965
5229,0.04836548091375953
5236,0.19567178322329948
6755,0.6168380806266334
5363,0.40954828465200194
5634,0.10129226631037966
5850,0.26930967908906656
6857,0.008757165348233566
7035,0.1213881036074594
7253,0.2802654557947479
6544,0.1879063244801566
7202,0.13359759144540373
5683,0.13411041195822426
7167,0.21357654577171728
5486,0.7401816879575321
6028,0.31604224228311995
6320,0.37151566407225806
6239,0.6599797188388073
5338,0.1858796593661737
5287,0.06651846900376311
5154,0.570976283181789
5815,0.36780749486521847
6677,0.18715915704495237
5061,0.37639091859852397
6868,0.4781686623416452
6242,0.26759416626159327
6118,0.16332609997023953
5532,0.1800341295207333
6878,0.2922417393429717
6442,0.13139634790798368
5790,0.7244110329458319
5643,0.12167082759021018
5862,0.1611056190039058
4986,0.027585323286026052
5656,0.6086635077715604
6877,0.06055555555555556
5638,0.4610347050013612
5206,0.3460945222878889
6322,0.4069414049154197
5369,0.1083946579102286
6793,0.2917029843503968
5584,0.028922851953205885
5940,0.17296943005674956
5669,0.6229870411830567
6871,0.11504094874345694
6956,0.3692001931580381
6495,0.36193713975466313
6350,0.22195076620329823
5174,0.16057902790359652
6534,0.3811497276497947
5808,0.21491819514660346
5784,0.7534184875364105
7295,0.5357216885406885
6730,0.2970225849095714
6625,0.5693434932689463
6922,0.6209406691649597
5367,0.6209406691649597
6984,0.0487055309240085
6249,0.055854529900357525
5963,0.30115185488354035
6054,0.11559404955873694
5063,0.6733000105778134
5281,0.5240835552312977
5868,0.06810798118825778
6866,0.16995072860045093
7100,0.18336185182286804
6436,0.3004445032747025
5039,0.06145789843148563
6136,0.3614811853165508
6078,0.12621159643132768
6938,0.43463486341780366
5398,0.10693022954629046
6142,0.07384205881264704
5932,0.6033501046593518
6632,0.30570627961633434
6855,0.021756192190993694
6055,0.503463778668992
7199,0.014853757619214406
6353,0.21372985028129604
5856,0.32825763680158937
5531,0.02848584481958601
5977,0.29123537240945563
6851,0.395641495161066
7088,0.11314437679079804
5103,0.027949497399195316
6607,0.1294230107232501
5779,0.3388136570340468
7001,0.11072109528215004
7096,0.17911364048323694
6215,0.24238903892430735
5134,0.24544909243415106
5582,0.06732822239628819
6571,0.16111877263281688
6147,0.6760679578704645
6237,0.6174048084061532
5245,0.09207817724387599
4968,0.35512565854939365
6508,0.35512565854939365
4988,0.6754294923394645
7091,0.2757865832944082
5765,0.3108037608172197
5682,0.3682688944238727
7201,0.354976125464437
6312,0.018213247404315625
6254,0.48904681611542106
7072,0.14474850539927722
5241,0.27444625347806867
5446,0.13952329007296335
5817,0.34767384972970655
6568,0.5639038462540634
5270,0.7036108867782922
6313,0.10576460381723539
5699,0.5435239031076203
7209,0.4492249140167711
6682,0.3487512502346424
7292,0.22190021105964944
5569,0.36233999003168127
5931,0.6099845894806328
5651,0.027863742048543555
5731,0.4646252244721932
6402,0.2687932866578295
7046,0.06030907278165504
6486,0.10514828952041709
5893,0.22242658372134613
7050,0.30791196618084055
6097,0.08846462939195249
6969,0.0481854281746583
7200,0.24869584059075497
7171,0.16284158624968803
7110,0.047966445808385105
7187,0.071334119297274
4990,0.18401189739444124
6415,0.12686790607766218
5799,0.48661162226963683
6641,0.6510547786749843
5313,0.36246577285627873
7087,0.19085386775717503
5616,0.04756288139322227
6357,0.102309585123125
5865,0.3577808316150508
5027,0.14466003409164482
5420,0.4845813539112174
6235,0.18740050649372084
6633,0.5009791522476489
5207,0.1473342168831828
6887,0.049185249104579325
5051,0.14960004829160164
6502,0.048920139409930376
4962,0.048920139409930376
6552,0.04715819964349376
6044,0.3442691058585462
5906,0.18325343173735828
5561,0.09880588343097328
6934,0.0730868282945362
7119,0.30319200448815137
4989,0.5862594551230993
5124,0.36183808146577046
6255,0.7002006337887052
6660,0.19161787477597655
5991,0.43533739749697287
5214,0.24258315531110464
5320,0.36969112226216777
5221,0.2360509766674488
6437,0.479916759493546
7164,0.14165505427442232
6355,0.35281586800010295
6675,0.08853729462565335
5620,0.49454445518255746
6470,0.10681250844694624
5933,0.06696670204194144
5841,0.02790792844008513
5260,0.48557598894663434
6076,0.23293626402723291
5469,0.479133870098211
5382,0.16412594454772703
5169,0.23377432640103643
5526,0.06989322232357624
5527,0.2786418485821037
5772,0.10687868884927709
5034,0.1831700189281411
5005,0.32569230620274503
6464,0.5638849616921353
5304,0.16464465876372048
7242,0.21291800263062538
7219,0.20100098655025422
6852,0.128193608196569
7230,0.10492799731197114
7221,0.2982460060206249
5451,0.3884814677341103
6856,0.7273372952914076
6932,0.055704158754031376
6469,0.3341878316184147
6321,0.31581888784652545
7294,0.2047546722183282
6554,0.12658985079960688
5043,0.054489944695827054
7195,0.426184400443351
5973,0.10089850782885217
6746,0.5298154511255296
6010,0.3602529389492483
6399,0.09424728474239155
6748,0.3599210387390862
6553,0.364633234650341
5072,0.2910103729197733
6970,0.18585125910664885
5953,0.2854259925156107
5774,0.18895822650997104
5585,0.10664974775439892
6753,0.5151550257852038
6007,0.1793167079563579
7279,0.4228898684348657
5463,0.1374733791636761
6088,0.525505458494825
7255,0.3367885494507255
6861,0.3282058353340738
5318,0.08133706111727891
5435,0.24456005611767614
6574,0.48553450590385344
7168,0.06299158757387878
5525,0.1132470593746456
5614,0.2790985346590972
5665,0.09422849221218804
7151,0.44448334213109963
5909,0.16241927516114454
6859,0.29417628112068656
6539,0.11260167092697107
5226,0.3739929496107814
