"Id","Predicted"
6173,5.813115916340439E-5
5889,6.505640556549099E-4
6705,0.00541084167614713
5036,0.07322179248712776
7115,1.6778744171168326E-5
6605,0.7109218661864004
6095,0.00582048814090112
6075,0.7687565717053301
7049,0.0013001705573603935
7250,0.03749112278982076
6875,0.08968313636845728
5773,0.1377059698972909
5365,0.7630338231579503
5358,0.625547871436558
5674,1.2952837457826298E-6
5042,2.996073033843941E-6
5589,0.5622464874575419
5384,3.2536817722910453E-7
5878,4.423874750563835E-5
6655,0.1824406426121396
6926,2.1752187449895837E-9
5520,1.5447028540737619E-9
5956,0.3982647100198373
5140,0.19229720355432753
6346,0.5134083114525404
6913,0.007070133930133361
6014,5.552635375232212E-8
5117,0.04922403750653997
5419,0.48008700241103675
5719,0.06812540161176467
6377,0.017971405797717502
6763,0.4780898081056274
5332,1.2394384844095052E-8
6562,0.003802578127459969
6962,4.3770369288683535E-6
5343,0.002649930556475636
5823,1.3722084645421752E-6
6450,2.07918140549786E-4
5501,7.594240401148333E-7
5556,0.33428084957090015
6766,0.04970056252979276
6338,0.02785378789254556
6821,3.233975648766873E-6
6310,0.015100158390737806
5760,0.010771476632348979
5491,1.023137650183391E-6
6468,0.1095915981302878
7129,2.3041076153197752E-4
7277,0.017219805241244106
7264,0.0753924053175718
6234,0.006901553510061927
7172,0.007309450116397435
6791,3.7930885654130525E-7
7051,4.21815656573122E-9
7037,0.009892404674766654
7181,0.6779545914420133
5782,0.009322740903520706
6948,0.33963625335338865
5644,7.3507358546145934E-9
6168,9.244587137135797E-8
5334,0.02275713594901637
5930,0.003462817930497664
5210,0.036733370526753316
5428,3.544046675994837E-5
6059,0.20995089422431146
6569,0.096844987741593
5110,3.7727649528502404E-7
5681,3.585784914260849E-7
5698,0.070571418824971
6037,0.005562900868117446
7139,1.7100582461744494E-14
5976,0.22834687626768913
6113,0.003203491983664395
5046,6.661506421811355E-6
5942,0.0017126331007270956
6959,0.7680030842923837
7147,0.14838423568420547
5086,0.07508160209583697
5447,0.6241556912039334
5377,1.4505541653088927E-5
5158,0.15138640598934286
7085,0.12563946324790765
6612,2.587022828182188E-6
6490,0.2807636352898147
6758,6.281627774792324E-7
5015,3.5721251605130943E-6
5346,0.23735852941273858
6727,0.2574807554709626
5147,0.3648716091791917
6386,0.008265845787701667
6824,0.567402694607466
7122,0.4951210366593533
7067,0.06358730941846279
6621,4.4928502172635385E-8
6435,0.30390884290873815
6695,4.478688764101642E-6
5389,0.13280992079142181
6872,0.7328707998380837
7286,5.888395008177257E-4
5992,4.548572491621323E-9
6196,0.10288462981688135
6278,0.0032433917502088148
6052,0.026873108523968726
5354,7.020717466468869E-4
5830,0.013755087887965914
5265,0.9113952759442142
6790,6.588751530229773E-6
5895,0.0010470465580949496
6207,0.030457800718597626
5172,0.0070906098945194155
6665,0.005592076697305139
6908,3.4788157246032708E-6
6541,0.006209103862497471
6942,5.513488072428949E-7
6688,0.2940962860665994
6923,0.04892353202441228
5368,0.057000775616132614
5041,1.0958038534494876E-4
6104,0.044787451931523135
6643,4.515824530453571E-4
6083,0.17739863643602358
6819,0.029721227441209308
5293,0.010892051386271839
5718,1.2963964943088962E-4
5758,0.7855477116007724
5360,6.39697440463371E-11
5229,1.4658666088941922E-7
5236,0.4491388578844047
6755,0.7013149393548672
5363,0.02587427377216047
5634,5.5377083735173914E-5
5850,0.09144620859668298
6857,6.309994245367583E-11
7035,0.008092909313071692
7253,0.04266689846541509
6544,1.9648099859616763E-4
7202,5.037915944771555E-7
5683,2.695655529007061E-7
7167,1.1061110839439002E-7
5486,0.7049957347968483
6028,8.612450084014976E-4
6320,0.08640697210306485
6239,0.868845740193289
5338,0.06712744165890137
5287,1.535848483027499E-7
5154,0.21332311149528393
5815,0.09327178557581728
6677,0.0392831353309993
5061,0.3036070917997578
6868,0.9124272899571428
6242,0.1485023543219875
6118,2.73230946872198E-6
5532,0.0646638723942187
6878,0.03646103407537801
6442,0.005755288039095298
5790,0.20721342673053678
5643,0.8326282569989836
5862,0.006418841722149735
4986,1.5967140457539856E-8
5656,0.18366302826024145
6877,9.371491589600437E-8
5638,0.46638780861644913
5206,0.057620282317632755
6322,0.017883985277076502
5369,5.082932824981532E-6
6793,0.0212796040489682
5584,5.409039573253773E-4
5940,0.02629882007662596
5669,0.04489775762284629
6871,8.543477309989185E-7
6956,0.07472403662447166
6495,0.0832462095315711
6350,0.7028391652389576
5174,0.6807063656377419
6534,0.6554441006624177
5808,0.002811397067272989
5784,0.23089838544439859
7295,0.81493341691696
6730,0.42482757963348994
6625,0.17675376436761614
6922,0.2745444924689392
5367,0.2740640411609819
6984,4.800853782750021E-7
6249,2.549871565614984E-6
5963,0.656834936733147
6054,1.6403146943059193E-5
5063,0.9933790143195375
5281,0.7563772604794174
5868,1.790239260744644E-8
6866,0.262279764591996
7100,0.17685477241747444
6436,0.9875907586560635
5039,1.7814739621105234E-6
6136,0.08407853434892197
6078,0.0032769147039939414
6938,3.3820963763777786E-6
5398,8.373604335048946E-8
6142,3.78438178980972E-9
5932,0.09838320967343657
6632,0.010914924651152938
6855,1.39167062154041E-7
6055,0.4768211142177075
7199,2.821167766721263E-9
6353,0.09078242315865391
5856,0.0840496066836493
5531,5.090821241892582E-9
5977,0.03135644978633297
6851,0.04832609514358778
7088,0.003306601291270662
5103,3.6330954787158165E-14
6607,3.619149873437159E-7
5779,0.04857326947901131
7001,5.8131396939970157E-8
7096,0.24743844674875667
6215,0.018174405539609063
5134,0.18574001838213963
5582,7.521900150833989E-17
6571,0.008525831513525043
6147,0.6202782591740101
6237,0.987385034461317
5245,5.647333436537935E-8
4968,0.0400726692074376
6508,0.046940584636397505
4988,0.779549116493688
7091,0.2090084594186751
5765,0.7467243146605828
5682,0.11480804290105784
7201,0.06837537284327672
6312,0.0037278311980777274
6254,2.0346355955957276E-6
7072,0.0010678571272679444
5241,0.12203269788219587
5446,0.06117907338113647
5817,0.35433164865170286
6568,0.3794800140185304
5270,0.3821666322338293
6313,4.3544057890468547E-7
5699,0.3676849037096575
7209,0.9696641836453652
6682,0.7830625204511351
7292,0.011771420367449997
5569,0.9535802555531351
5931,0.08403965883487495
5651,3.154846039210759E-7
5731,0.703997166977348
6402,0.0965792833145979
7046,1.2103915511386315E-5
6486,2.3057017207051874E-7
5893,0.08709313351276761
7050,0.38003920923132395
6097,2.7885277277855175E-7
6969,4.2669575935435583E-8
7200,0.1503006434212346
7171,0.05510814525496548
7110,2.0079281115549176E-7
7187,3.963551828266026E-8
4990,0.0029429137214164983
6415,4.8439303270286E-6
5799,0.04553409470523654
6641,0.06837998710240654
5313,0.011746559063030286
7087,0.0010776631674000734
5616,3.5098899676336733E-7
6357,8.53822219930162E-5
5865,0.17634451666697457
5027,2.638183934866921E-7
5420,0.002375475144399537
6235,0.03329459971106642
6633,0.26401497237566807
5207,0.009764131455118771
6887,7.00680615131159E-8
5051,2.265397981439744E-6
6502,8.696551052633634E-5
4962,6.429706341060581E-5
6552,4.857155712127504E-8
6044,0.0030558791390263625
5906,0.010565733014612826
5561,0.0744755685244717
6934,4.318343494438459E-6
7119,5.0051280295391175E-6
4989,2.2072108542505318E-4
5124,0.002671565211266613
6255,0.6152539420510982
6660,0.6321021215639584
5991,0.9581811611359983
5214,0.04967506738182694
5320,0.02531652700061696
5221,0.01599447431990263
6437,0.21601055767228636
7164,0.007209313084055263
6355,0.06328911109453511
6675,4.1817239781981064E-5
5620,0.10177328081618375
6470,2.7760579606302537E-5
5933,2.3864374887421886E-7
5841,7.210560149667024E-8
5260,3.298629540925472E-6
6076,0.023539315353748202
5469,0.5593758462324295
5382,0.0049601389778107345
5169,0.030228379968553442
5526,2.3951605256692863E-9
5527,0.033545349817698786
5772,5.435658595147171E-8
5034,0.00986410214009442
5005,0.02922986858060436
6464,1.3427707108663495E-6
5304,0.047056196354293936
7242,0.017016222071925984
7219,0.0028174803629469137
6852,0.10369272826706118
7230,2.842435801414837E-8
7221,0.008737847741666863
5451,0.0225762366380807
6856,0.8846290902876942
6932,1.2871612241391168E-11
6469,0.022378116663590415
6321,2.043270615945294E-6
7294,6.685692363545941E-4
6554,1.2880527487322126E-5
5043,4.9096568643608946E-8
7195,0.7272441340862266
5973,5.005496657762747E-6
6746,0.8240563561377903
6010,0.0642506555518327
6399,0.0032900978169606095
6748,0.5864693026646997
6553,0.021966475859696057
5072,0.11207771188339778
6970,0.007332934828770297
5953,0.012776601499544942
5774,0.0040808985333296065
5585,3.7697703399438903E-6
6753,0.15144472967151743
6007,0.06643297427109322
7279,0.46751276106635564
5463,0.2547303492455194
